views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate,community_label_leiden
2258705,0,1944,2013-06-16,2018-10-12,32106,0,IT,0,38
4112,0,218,2018-03-07,2018-10-11,104232,0,EN,1,3
3205,1,429,2017-08-08,2018-10-11,19744,0,FR,0,1
2031144,0,2116,2012-12-26,2018-10-12,120947,0,DE,0,0
76569,0,683,2016-11-28,2018-10-12,142221,0,TR,1,80
5796,1,1115,2015-09-23,2018-10-12,84789,0,DE,1,0
364636,1,1640,2014-04-16,2018-10-12,29860,0,RU,0,3
10816,1,617,2017-02-02,2018-10-12,157997,0,FR,1,1
271,0,1185,2015-07-13,2018-10-10,24250,0,FR,0,1
1052,0,1143,2015-07-29,2018-09-14,74613,0,ES,0,2
186,0,1284,2015-02-22,2018-08-29,126472,0,DE,0,0
887605,1,710,2016-11-01,2018-10-12,111713,0,ES,0,2
13526,0,1739,2014-01-06,2018-10-11,51053,0,ES,1,2
27054,1,525,2017-05-05,2018-10-12,4171,0,ES,1,2
289495,0,1430,2014-11-12,2018-10-12,164410,0,ES,0,2
33292,0,945,2016-03-09,2018-10-10,97901,0,DA,1,108
129,0,1161,2015-06-13,2018-08-17,37321,0,ZH,0,6
57,1,1523,2014-08-10,2018-10-11,47402,0,DE,0,0
1183,0,649,2016-12-07,2018-09-17,123497,0,FR,1,1
2874,0,887,2016-05-07,2018-10-11,50089,0,RU,0,3
2536,1,1279,2015-02-20,2018-08-22,8720,0,DE,0,0
12849,0,819,2016-07-15,2018-10-12,74046,0,RU,0,3
2630,0,862,2016-05-20,2018-09-29,157156,0,DA,1,108
3900,1,1930,2013-06-29,2018-10-11,81287,0,PT,0,13
148214,0,1680,2014-03-07,2018-10-12,119285,0,PT,0,13
114721,0,823,2016-07-11,2018-10-12,91263,0,RU,1,3
1914,0,2038,2013-03-14,2018-10-12,112283,0,RU,0,3
101693,1,1622,2014-05-04,2018-10-12,166091,0,ES,1,2
106333,1,862,2016-06-02,2018-10-12,70098,0,ES,0,2
2052,0,845,2016-06-15,2018-10-08,47682,0,IT,1,38
12556,0,552,2017-04-08,2018-10-12,98389,0,PT,1,13
16730655,0,2207,2012-09-26,2018-10-12,155035,0,ES,0,2
6609,1,1157,2015-08-05,2018-10-05,165226,0,FR,1,1
1400,0,863,2016-05-13,2018-09-23,77126,0,CS,0,95
28102,1,1949,2013-05-25,2018-09-25,5122,0,PT,0,13
793193,0,2660,2011-07-01,2018-10-12,43676,0,DE,0,0
19651,0,2847,2010-11-09,2018-08-26,66142,0,FR,0,1
741906,0,1480,2014-09-23,2018-10-12,71562,0,DE,0,0
19456,1,1556,2014-07-09,2018-10-12,13342,0,DE,0,0
221968,0,1220,2015-06-10,2018-10-12,160018,0,RU,0,3
1743,0,527,2017-05-03,2018-10-12,79723,0,JA,0,44
4897234,1,2235,2012-08-29,2018-10-12,76370,0,ZH,0,6
876,1,1723,2014-01-23,2018-10-12,148393,0,DE,0,0
30817,0,1804,2013-11-03,2018-10-12,120012,0,PT,1,13
1695,1,1087,2015-10-21,2018-10-12,154646,0,DE,0,0
423531,0,378,2017-09-29,2018-10-12,43573,0,ZH,0,6
1277,0,1761,2013-12-15,2018-10-11,162800,0,FR,1,1
17227,1,1519,2014-08-15,2018-10-12,107018,0,RU,0,3
4072,1,1347,2015-01-22,2018-09-30,155565,0,ES,0,2
623,0,1378,2014-12-29,2018-10-07,151979,0,RU,0,3
2530,0,875,2012-10-24,2015-03-18,74982,1,OTHER,0,0
46654,1,1217,2015-06-13,2018-10-12,59016,0,DE,1,0
3261,0,684,2016-11-27,2018-10-12,44863,0,FR,1,1
28115,1,1037,2015-12-10,2018-10-12,148381,0,DE,0,0
18346,1,1393,2014-12-08,2018-10-01,31537,0,DE,1,0
7898,0,2649,2011-06-22,2018-09-22,159544,0,RU,0,3
6,0,1756,2013-01-30,2017-11-21,39847,1,OTHER,0,59
6336,1,963,2016-02-12,2018-10-02,52751,0,ES,1,2
4098,0,1979,2013-05-11,2018-10-11,40225,0,TR,1,80
14315,1,1034,2015-12-13,2018-10-12,162452,0,HU,1,114
46838,0,2996,2010-07-29,2018-10-11,8662,0,RU,0,3
531,1,989,2012-09-17,2015-06-03,104396,1,OTHER,0,38
60295,0,1923,2013-07-07,2018-10-12,148523,0,DE,1,0
5758,0,1761,2013-12-15,2018-10-11,9855,0,EN,1,38
1809,0,516,2017-05-14,2018-10-12,124071,0,JA,0,44
2400,0,1151,2015-08-12,2018-10-06,122859,0,DE,1,0
472904,0,3503,2009-03-09,2018-10-11,57311,0,SV,1,53
1000,0,1113,2015-08-27,2018-09-13,97591,0,FR,0,1
18334,1,1005,2016-01-10,2018-10-11,27110,0,FR,1,1
1070,0,266,2018-01-13,2018-10-06,119938,0,DE,0,0
19854,1,2791,2011-02-19,2018-10-11,25468,0,ES,1,2
13920,1,1411,2014-12-01,2018-10-12,141961,0,ES,1,2
12311,1,612,2017-02-07,2018-10-12,130167,0,ZH,1,6
12560,0,2501,2011-12-07,2018-10-12,147578,0,FR,1,1
349115,0,1413,2014-11-29,2018-10-12,50295,0,RU,0,3
6732,0,888,2016-05-07,2018-10-12,83659,0,JA,1,44
879,1,1554,2014-07-06,2018-10-07,73387,0,DE,0,0
6453,0,1805,2013-10-30,2018-10-09,48644,0,ZH,0,6
212712,1,2033,2013-03-19,2018-10-12,19769,0,DE,0,0
38530,1,1454,2014-10-14,2018-10-07,53420,0,DE,1,0
378,0,1291,2015-03-31,2018-10-12,38795,0,ZH,0,6
627,0,1435,2014-10-05,2018-09-09,42918,0,RU,0,3
3333,0,2547,2011-09-29,2018-09-19,148459,0,JA,0,44
9000,0,2413,2012-03-04,2018-10-12,88056,0,FR,1,1
3526,0,2404,2012-03-11,2018-10-10,24786,0,EN,0,53
311781,1,970,2016-02-15,2018-10-12,61751,0,PL,0,59
3050,1,1933,2013-06-26,2018-10-11,81798,0,ES,0,2
20445,1,1818,2013-10-20,2018-10-12,104161,0,FR,1,1
5096,1,737,2016-10-05,2018-10-12,71437,0,IT,1,38
5777,0,1986,2013-05-05,2018-10-12,127717,0,FR,1,1
116671,0,1532,2014-08-02,2018-10-12,159510,0,ES,0,2
16100,1,1940,2013-05-27,2018-09-18,144527,0,DE,1,0
1507,0,1342,2015-02-07,2018-10-11,45437,0,DE,0,0
9358,0,938,2016-03-18,2018-10-12,148160,0,RU,1,3
642,0,1314,2015-03-08,2018-10-12,138582,0,KO,0,36
20618,0,2985,2010-08-09,2018-10-11,72580,0,ES,0,2
671,0,161,2018-04-10,2018-09-18,107189,0,ES,0,2
42136,1,741,2016-10-01,2018-10-12,15841,0,DE,1,0
831,0,848,2016-06-09,2018-10-05,74356,0,ES,0,2
9706,0,1632,2014-04-24,2018-10-12,160331,0,DE,1,0
110,0,2151,2012-11-18,2018-10-09,100173,0,FR,0,1
14537,1,599,2017-02-20,2018-10-12,8098,0,ES,1,2
7750,0,1720,2014-01-22,2018-10-08,94992,0,DE,0,0
104155193,1,2735,2011-04-17,2018-10-12,15924,0,RU,0,3
1950,0,1915,2013-06-12,2018-09-09,162174,0,FR,1,1
3298,0,1247,2015-04-27,2018-09-25,153796,0,EN,0,1
17875,0,2567,2011-09-22,2018-10-02,58583,0,EN,0,2
1202,1,1302,2015-03-20,2018-10-12,56274,0,PT,0,13
195423,1,1021,2015-12-26,2018-10-12,67746,0,DE,0,0
11286,1,886,2016-05-09,2018-10-12,14112,0,DE,1,0
3752,0,1967,2013-05-24,2018-10-12,162514,0,RU,1,3
24854,1,3330,2009-08-25,2018-10-07,96096,0,ZH,0,6
1275,0,1999,2013-04-21,2018-10-11,14062,0,TR,0,80
2530,0,2059,2013-02-21,2018-10-12,157673,0,ES,1,2
5345,0,1655,2014-04-01,2018-10-12,54520,0,ES,1,2
1943,0,1560,2014-06-30,2018-10-07,34911,0,FI,0,93
1330985,0,1595,2014-05-31,2018-10-12,75863,0,ZH,0,6
97932,1,2353,2012-05-03,2018-10-12,91631,0,FR,1,1
569,1,2426,2012-01-20,2018-09-11,68559,0,FR,0,1
40007,0,1989,2013-05-01,2018-10-11,147066,0,RU,1,3
56724,1,2270,2012-07-25,2018-10-12,64816,0,FI,1,93
14939,0,2953,2010-09-11,2018-10-12,95067,0,FR,1,1
9352,0,1660,2014-03-26,2018-10-11,19082,0,IT,1,38
4367,1,3079,2010-04-28,2018-10-02,94440,0,ES,0,2
2960,0,1413,2014-11-17,2018-09-30,13257,0,DE,0,0
148550,0,1483,2014-09-20,2018-10-12,152934,0,RU,1,3
11859,0,1699,2014-02-13,2018-10-09,144104,0,EN,0,114
2254,0,502,2017-05-28,2018-10-12,165816,0,JA,0,44
1309,0,1918,2013-07-09,2018-10-09,20828,0,ES,0,2
528,1,869,2016-05-25,2018-10-11,23135,0,ES,0,2
5969,0,486,2017-06-12,2018-10-11,97488,0,FR,1,1
28922,0,2404,2012-03-11,2018-10-10,115758,0,RU,0,3
63,0,660,2016-10-03,2018-07-25,23217,0,EN,0,86
3674,1,1457,2014-10-16,2018-10-12,134189,0,DE,1,0
4079,0,2351,2012-05-05,2018-10-12,53901,0,RU,0,3
65208,1,1716,2014-01-30,2018-10-12,160330,0,DE,1,0
1559,1,1271,2015-04-19,2018-10-11,16235,0,EN,0,93
109487,0,1578,2014-06-17,2018-10-12,71474,0,ES,0,2
619,0,2957,2010-08-24,2018-09-28,130742,0,ZH,0,6
218637,1,1264,2015-04-26,2018-10-11,124585,0,FR,1,1
622,0,662,2016-12-19,2018-10-12,75099,0,ES,0,2
20629,0,2078,2013-02-02,2018-10-12,75731,0,IT,1,38
8525,0,1374,2015-01-07,2018-10-12,90659,0,RU,0,3
100935,0,1231,2015-05-29,2018-10-11,28694,0,DE,0,0
5574,0,647,2017-01-02,2018-10-11,24488,0,TH,1,86
5534,0,1286,2015-03-22,2018-09-28,130805,0,SV,1,53
9546,0,411,2017-08-27,2018-10-12,76299,0,TH,1,86
25660,1,1075,2015-11-02,2018-10-12,22899,0,FR,1,1
343413,0,1203,2015-06-27,2018-10-12,35483,0,RU,1,3
14848,1,1329,2015-02-21,2018-10-12,129002,0,DE,1,0
2226,0,371,2017-10-06,2018-10-12,126610,0,KO,0,36
3996,0,688,2016-11-23,2018-10-12,12014,0,DE,0,0
3013,1,1487,2014-09-13,2018-10-09,44082,0,DE,1,0
11410,0,2071,2013-02-09,2018-10-12,102794,0,RU,1,3
5557,0,1727,2014-01-18,2018-10-11,124427,0,RU,0,3
64982,0,1644,2014-04-10,2018-10-10,84948,0,HU,0,114
2815,0,1657,2014-03-29,2018-10-11,18544,0,IT,0,38
76626,0,2123,2012-12-18,2018-10-11,124051,0,RU,1,3
2574,0,716,2016-10-13,2018-09-29,90984,0,ES,1,2
365033,0,1981,2013-05-10,2018-10-12,28340,0,ZH,0,6
83722,0,1993,2013-04-27,2018-10-11,113763,0,ZH,0,6
67507,1,2064,2013-02-16,2018-10-12,121563,0,RU,1,3
542043,0,1487,2014-09-16,2018-10-12,9764,0,KO,0,36
18064,0,1727,2014-01-19,2018-10-12,87104,0,DA,1,108
3110,0,2363,2012-02-25,2018-08-15,138249,0,RU,0,3
45382,0,1135,2015-09-03,2018-10-12,47775,0,FR,1,1
1899,1,1446,2014-10-27,2018-10-12,75214,0,FR,1,1
1891122,0,1799,2013-11-08,2018-10-12,149218,0,KO,0,36
16542,1,1943,2013-06-17,2018-10-12,843,0,FR,1,1
779,0,2038,2013-03-10,2018-10-08,166790,0,FR,0,1
28847,0,1591,2014-06-04,2018-10-12,37336,0,RU,1,3
482168,0,391,2017-09-16,2018-10-12,131957,0,KO,0,36
5452,0,611,2017-02-08,2018-10-12,93867,0,TH,0,86
5754,0,1001,2016-01-15,2018-10-12,143719,0,IT,1,38
2510,1,510,2017-05-20,2018-10-12,133884,0,HU,0,114
4046,1,1814,2013-10-23,2018-10-11,76422,0,FR,1,1
1535646,0,1707,2014-02-08,2018-10-12,78090,0,ES,1,2
4075,0,684,2016-11-25,2018-10-10,123521,0,KO,1,36
1442,1,642,2017-01-02,2018-10-06,53293,0,DE,1,0
1064433,0,599,2017-02-20,2018-10-12,130652,0,IT,0,38
692,1,1160,2015-07-29,2018-10-01,104412,0,DE,0,0
9933,0,2294,2012-07-01,2018-10-12,63862,0,ZH,0,6
1468,0,850,2016-06-06,2018-10-04,62600,0,TR,0,80
96704,0,1774,2013-12-03,2018-10-12,71765,0,RU,1,3
23831,0,708,2016-11-01,2018-10-10,166112,0,RU,1,3
2290,1,518,2017-05-12,2018-10-12,114353,0,FR,1,1
64744,0,301,2017-12-15,2018-10-12,26593,0,FR,0,1
13924,1,2072,2013-02-07,2018-10-11,27756,0,DE,1,0
4979,0,1351,2015-01-30,2018-10-12,115558,0,ES,1,2
2615,0,677,2016-12-04,2018-10-12,146675,0,RU,0,3
614,1,521,2017-05-09,2018-10-12,137619,0,ES,0,2
5638,0,1926,2013-07-04,2018-10-12,141801,0,RU,1,3
1941,1,747,2016-09-25,2018-10-12,102192,0,FR,0,1
2249,0,1026,2015-12-21,2018-10-12,89644,0,KO,0,36
49,0,2173,2012-06-16,2018-05-29,39080,1,ZH,0,6
16426,1,1783,2013-11-24,2018-10-12,109972,0,DE,1,0
117390,0,963,2016-02-22,2018-10-12,131190,0,RU,1,3
453290,0,1482,2014-09-21,2018-10-12,85225,0,ES,0,2
312557,0,727,2016-10-15,2018-10-12,31130,0,KO,0,36
3571,1,350,2017-10-26,2018-10-11,8854,0,RU,1,3
3426,0,1797,2013-11-10,2018-10-12,30216,0,FR,1,1
2711,0,1098,2015-10-09,2018-10-11,69721,0,ES,1,2
32340,0,869,2016-05-26,2018-10-12,33284,0,NO,1,53
54593,1,1640,2014-04-12,2018-10-08,58393,0,DE,0,0
7567,0,2265,2012-07-29,2018-10-11,130534,0,ES,1,2
27237,1,612,2017-02-07,2018-10-12,6548,0,PT,1,13
3711,0,1921,2013-05-27,2018-08-30,160300,0,ES,0,2
1550,0,2005,2013-04-09,2018-10-05,3508,0,PT,1,13
291,1,171,2018-04-04,2018-09-22,42205,0,DE,0,0
1974,1,1331,2015-02-19,2018-10-12,135247,0,FR,1,1
15989,1,1714,2014-01-28,2018-10-08,39558,0,RU,1,3
611215,1,1148,2015-08-21,2018-10-12,151471,0,ES,0,2
523,0,1528,2014-07-16,2018-09-21,100996,0,PT,0,13
5367,0,809,2016-07-25,2018-10-12,90639,0,CS,0,95
14678,0,999,2016-01-17,2018-10-12,22752,0,FR,1,1
8840,0,750,2016-09-22,2018-10-12,103590,0,IT,1,38
529,0,506,2017-04-11,2018-08-30,69489,0,FR,0,1
18706,0,190,2018-04-05,2018-10-12,63802,0,PT,1,13
5283,0,394,2017-09-13,2018-10-12,35143,0,ES,1,2
14067,0,678,2016-12-02,2018-10-11,140133,0,FR,1,1
3600,0,1300,2015-03-22,2018-10-12,24562,0,PT,1,13
2964,0,2354,2011-11-29,2018-05-10,140348,1,DE,0,0
4602,1,1597,2014-05-29,2018-10-12,115561,0,DA,0,108
7867,0,2230,2012-07-08,2018-08-16,139895,0,PT,0,36
44140,1,2705,2011-05-17,2018-10-12,48020,0,ZH,0,6
5795,0,1063,2015-11-03,2018-10-01,126419,0,RU,0,3
75165,1,1532,2014-08-02,2018-10-12,49703,0,FR,1,1
1543,0,983,2016-01-22,2018-10-01,28775,0,IT,1,38
18,0,963,2016-02-07,2018-09-27,135436,0,EN,0,86
18316,1,2096,2013-01-14,2018-10-11,60697,0,DE,1,0
41916,1,2111,2012-12-31,2018-10-12,146728,0,PL,0,59
2788,0,998,2016-01-17,2018-10-11,19083,0,TH,0,86
47804,1,2024,2013-03-28,2018-10-12,56010,0,FR,1,1
1363,0,767,2016-09-05,2018-10-12,125541,0,TH,0,86
3626,0,1226,2015-06-04,2018-10-12,58746,0,RU,1,3
72941,1,2223,2012-07-22,2018-08-23,59879,0,DE,0,0
737,0,1743,2013-12-13,2018-09-21,46907,0,ES,0,2
3607,1,1651,2014-03-13,2018-09-19,30526,0,DE,1,0
6460,1,1909,2013-07-21,2018-10-12,121550,0,EN,1,93
4577,0,1182,2015-07-12,2018-10-06,44443,0,RU,0,3
52312,0,1866,2013-08-24,2018-10-03,21548,0,FR,1,1
922,1,1280,2015-04-11,2018-10-12,103978,0,RU,0,3
57781,0,1631,2014-04-25,2018-10-12,93286,0,PL,1,59
1440,0,2014,2013-03-16,2018-09-20,82870,0,DE,0,0
541,0,1354,2015-01-14,2018-09-29,160863,0,FR,0,1
40510,0,1474,2014-09-29,2018-10-12,17430,0,ES,1,2
30147,0,2014,2013-04-07,2018-10-12,78609,0,ES,1,2
3417,0,260,2018-01-21,2018-10-08,148073,0,SV,1,53
115404,1,1669,2014-03-14,2018-10-08,18078,0,DE,1,0
12619,0,484,2017-06-15,2018-10-12,100202,0,NO,1,53
4019,1,902,2016-04-22,2018-10-11,36043,0,FR,1,1
16764,0,664,2016-12-17,2018-10-12,37412,0,KO,1,36
17576,0,2164,2012-11-08,2018-10-12,94279,0,SV,1,53
6721,1,1046,2015-12-01,2018-10-12,51677,0,RU,1,3
8911,0,1649,2014-04-06,2018-10-11,25859,0,RU,1,3
3929,1,1152,2015-08-02,2018-09-27,64514,0,EN,1,2
4237,1,1618,2014-04-25,2018-09-29,38468,0,DE,1,0
997,1,848,2016-06-03,2018-09-29,89785,0,DE,0,0
205133,0,1108,2015-09-30,2018-10-12,11355,0,RU,0,3
7153,1,2711,2011-05-06,2018-10-07,641,0,ZH,0,6
29144,0,447,2017-07-22,2018-10-12,11095,0,KO,0,36
4245,0,1381,2014-12-25,2018-10-06,28233,0,JA,1,44
7135,1,1579,2014-06-16,2018-10-12,65252,0,EN,1,13
26931,0,1328,2015-02-22,2018-10-12,75947,0,IT,1,38
12952,0,748,2016-09-24,2018-10-12,10544,0,TH,1,86
37106,0,954,2016-03-01,2018-10-11,97416,0,RU,1,3
3828,0,2079,2013-02-01,2018-10-12,31351,0,ES,1,2
279,1,1532,2014-07-19,2018-09-28,90455,0,FR,0,1
23745,1,946,2016-03-09,2018-10-11,44590,0,IT,1,38
5636,0,570,2017-03-21,2018-10-12,126495,0,KO,1,36
906,0,249,2018-01-25,2018-10-01,158855,0,IT,0,38
67638,0,1726,2014-01-20,2018-10-12,102614,0,IT,0,38
489,0,608,2017-01-04,2018-09-04,72011,0,PT,0,13
3593,0,365,2017-10-09,2018-10-09,34776,0,HU,1,114
786061,0,1902,2013-07-28,2018-10-12,121159,0,PT,0,13
7129,0,1096,2015-10-11,2018-10-11,40569,0,FR,1,1
5000,0,1984,2013-05-04,2018-10-09,26831,0,FR,1,1
6635,0,785,2016-08-18,2018-10-12,96071,0,IT,1,38
3907026,0,2824,2011-01-18,2018-10-12,142214,0,PL,0,59
10439,0,1097,2015-10-10,2018-10-11,41821,0,DE,0,0
1831,0,1529,2014-08-03,2018-10-10,108101,0,NO,1,53
7812,0,970,2016-02-15,2018-10-12,165409,0,DE,1,0
176847,1,2657,2011-07-04,2018-10-12,123493,0,ZH,1,6
16886,1,1325,2015-02-24,2018-10-11,45572,0,ES,1,2
593,0,649,2016-12-22,2018-10-02,8450,0,EN,0,53
24668,0,480,2017-06-19,2018-10-12,708,0,JA,1,44
230299,0,1608,2014-05-18,2018-10-12,44755,0,PT,1,13
23974,0,1779,2013-11-28,2018-10-12,161220,0,PL,1,59
3158,1,1762,2013-12-15,2018-10-12,4909,0,FR,0,1
2520,0,1515,2014-08-19,2018-10-12,96103,0,JA,0,44
17571,0,1261,2015-04-29,2018-10-11,117912,0,CS,1,95
358,0,1359,2014-12-25,2018-09-14,53763,0,RU,0,36
28335,1,827,2016-07-07,2018-10-12,38890,0,NL,1,91
17866,0,498,2017-06-01,2018-10-12,139506,0,HU,1,114
4040,0,700,2016-11-10,2018-10-11,47316,0,TH,0,86
1099792,0,1385,2014-12-27,2018-10-12,77272,0,KO,0,36
1296,0,2097,2013-01-08,2018-10-06,29487,0,FR,0,1
8754,0,797,2016-08-06,2018-10-12,27018,0,TH,1,86
3513,1,937,2016-03-19,2018-10-12,68589,0,ES,1,2
5245,1,704,2016-11-06,2018-10-11,48893,0,RU,1,3
1522,0,1873,2013-06-30,2018-08-16,80039,0,EN,0,3
63968,1,1585,2014-06-10,2018-10-12,145320,0,EN,1,53
4738,0,1437,2014-11-04,2018-10-11,23008,0,JA,1,44
10821,1,1772,2013-12-05,2018-10-12,161299,0,PT,1,13
6306,0,746,2016-09-25,2018-10-11,56577,0,PT,1,13
946482,0,3392,2009-06-29,2018-10-12,27146,0,PL,0,59
2396,0,1551,2014-06-12,2018-09-10,77442,0,ES,0,2
668,0,1248,2015-05-04,2018-10-03,109623,0,RU,0,3
2736,1,1552,2014-07-13,2018-10-12,128975,0,ES,0,2
2805,0,2159,2012-11-03,2018-10-02,106222,0,ZH,0,6
4532,1,1194,2015-07-05,2018-10-11,110733,0,DE,1,0
2342,0,1842,2013-09-26,2018-10-12,86432,0,DE,0,0
1231,0,1214,2015-06-16,2018-10-12,154991,0,RU,0,3
2195,0,1676,2014-03-11,2018-10-12,17401,0,FR,0,1
28449,1,1682,2014-03-05,2018-10-12,165203,0,FR,1,1
1329,0,1730,2014-01-10,2018-10-06,2606,0,ES,0,2
5344,0,2097,2013-01-09,2018-10-07,39885,0,PL,0,59
106515,0,2033,2013-03-19,2018-10-12,158215,0,ZH,1,6
12842,1,1775,2013-12-02,2018-10-12,166214,0,NL,1,91
136004,0,1288,2015-04-03,2018-10-12,113606,0,PL,1,59
5710,0,307,2017-12-09,2018-10-12,94066,0,FR,1,1
1916,0,1720,2013-11-02,2018-07-19,128869,0,ZH,0,6
9957,0,1296,2015-03-23,2018-10-09,69753,0,FR,1,1
11179,0,1166,2015-08-03,2018-10-12,132528,0,RU,1,3
2554,0,669,2016-12-11,2018-10-11,2831,0,DE,0,0
7419,1,2257,2012-08-07,2018-10-12,129045,0,ZH,1,6
6263,0,616,2017-01-19,2018-09-27,40793,0,PL,1,59
52710,1,979,2016-02-06,2018-10-12,137805,0,DE,1,0
9383,1,790,2016-08-13,2018-10-12,50092,0,DE,1,0
2967,0,908,2016-04-17,2018-10-12,64510,0,TH,0,86
6660,0,1514,2014-08-10,2018-10-02,141310,0,RU,0,3
20825,1,1258,2015-05-01,2018-10-10,99327,0,FR,1,1
1031,1,886,2016-05-09,2018-10-12,103795,0,DE,0,0
61941,1,1600,2014-05-26,2018-10-12,113781,0,FR,0,1
8763,0,2252,2012-08-12,2018-10-12,115062,0,RU,1,3
34958304,0,2370,2012-04-16,2018-10-12,41601,0,ZH,0,6
5594,0,965,2016-02-20,2018-10-12,34039,0,FR,1,1
124876,1,2355,2012-05-01,2018-10-12,69161,0,TR,0,80
2262,0,444,2017-07-22,2018-10-09,85958,0,KO,0,36
15622,1,474,2017-06-24,2018-10-11,35912,0,FR,1,1
27284,1,1490,2014-09-13,2018-10-12,112297,0,DE,1,0
196962,0,2226,2012-08-29,2018-10-03,6696,0,EN,0,59
2084,1,1327,2015-02-23,2018-10-12,5055,0,DE,0,0
17229,0,2237,2012-08-26,2018-10-11,144447,0,FR,0,1
14740,0,1769,2013-11-30,2018-10-04,5734,0,EN,1,53
19209,0,577,2017-03-14,2018-10-12,136370,0,KO,1,36
9382,0,1055,2015-11-12,2018-10-02,163627,0,KO,1,36
61695,1,2655,2011-07-05,2018-10-11,64965,0,ZH,0,6
11395,1,1683,2014-03-04,2018-10-12,11065,0,DE,1,0
1160,1,609,2017-02-08,2018-10-10,24841,0,FR,0,1
129028,1,678,2016-12-03,2018-10-12,47835,0,RU,1,3
25775,0,866,2016-05-29,2018-10-12,9979,0,ES,1,2
17459,0,1951,2013-06-05,2018-10-08,107986,0,FR,1,1
25065,0,1354,2015-01-19,2018-10-04,85875,0,EN,0,0
3277721,0,2177,2012-10-26,2018-10-12,72987,0,TR,0,80
28417,1,1815,2013-10-22,2018-10-11,142995,0,DE,1,0
36342,0,1490,2014-09-13,2018-10-12,100920,0,ES,1,2
7491,1,464,2017-06-29,2018-10-06,83845,0,ES,1,2
15098598,0,2126,2012-12-16,2018-10-12,27949,0,TH,0,86
1715,0,1278,2014-12-20,2018-06-20,17619,1,FR,0,1
327,0,1205,2015-06-12,2018-09-29,8210,0,ES,0,2
15390,1,438,2017-07-28,2018-10-09,59851,0,DE,1,0
117902,1,2102,2013-01-09,2018-10-12,1216,0,PT,1,13
518991,1,1894,2013-08-05,2018-10-12,1099,0,RU,1,3
1563,1,1384,2014-12-21,2018-10-05,47381,0,DE,1,0
4986,0,1192,2015-07-08,2018-10-12,27514,0,ES,1,2
6479,0,2060,2013-02-20,2018-10-12,82376,0,FR,0,1
42445,1,1854,2013-09-14,2018-10-12,63257,0,ES,1,2
55041,0,1668,2014-03-19,2018-10-12,49273,0,DE,0,0
44866,0,2144,2012-11-04,2018-09-18,85252,0,EN,0,0
37653,1,2463,2012-01-14,2018-10-12,124875,0,DE,1,0
5824,1,1964,2013-05-25,2018-10-10,29441,0,FR,1,1
3831,0,1835,2013-10-03,2018-10-12,57913,0,CS,0,95
63892,0,1211,2015-06-19,2018-10-12,9867,0,RU,1,3
10146,0,1834,2013-10-04,2018-10-12,96164,0,TR,1,80
15139,0,1221,2015-06-09,2018-10-12,90078,0,ES,1,2
3443,1,3457,2009-04-25,2018-10-12,91626,0,DE,0,0
13227,1,465,2017-07-03,2018-10-11,28311,0,EN,1,36
6438,0,1453,2014-10-08,2018-09-30,165122,0,EN,1,1
44975,1,1427,2014-11-15,2018-10-12,44398,0,DA,1,108
2883,1,315,2017-11-30,2018-10-11,93370,0,FR,1,1
1233216,0,2157,2012-11-15,2018-10-12,142383,0,PL,0,59
7383,1,2157,2012-11-11,2018-10-08,26995,0,CS,0,95
595,0,350,2017-07-25,2018-07-10,10923,1,EN,0,38
1346,0,928,2016-03-28,2018-10-12,126267,0,ES,1,2
183,0,661,2016-11-08,2018-08-31,28936,0,ES,0,2
10829,0,1032,2015-11-18,2018-09-15,139732,0,DA,1,108
2316,1,433,2017-08-05,2018-10-12,57736,0,ES,0,2
98364,1,1116,2015-09-22,2018-10-12,99106,0,DE,0,0
4698907,0,2067,2013-02-13,2018-10-12,113297,0,ZH,0,6
15310,0,1915,2013-07-14,2018-10-11,90970,0,FR,1,1
49280,1,566,2017-03-25,2018-10-12,79866,0,EN,1,53
1583,0,1509,2014-08-10,2018-09-27,101341,0,DE,0,0
3561,0,1220,2015-06-10,2018-10-12,110020,0,ES,1,2
159484,0,2075,2013-02-05,2018-10-12,86986,0,CS,1,95
14794,1,1573,2014-06-22,2018-10-12,58109,0,RU,0,3
9856,1,2184,2012-10-17,2018-10-10,95378,0,FR,0,1
6014,1,925,2016-03-31,2018-10-12,69682,0,PT,1,13
12014,1,1252,2015-05-09,2018-10-12,149748,0,RU,1,3
4014,0,705,2016-11-03,2018-10-09,124777,0,IT,1,38
44164,1,2215,2012-09-07,2018-10-01,79147,0,ZH,0,6
206596,0,1405,2014-12-07,2018-10-12,28817,0,ES,1,2
58260,1,2591,2011-09-08,2018-10-12,118430,0,DE,1,0
7127,0,2055,2013-02-04,2018-09-21,3530,0,RU,0,3
3523,0,3099,2010-04-18,2018-10-12,64107,0,DE,0,0
1035,0,2312,2012-06-13,2018-10-12,77615,0,FR,0,1
4005,1,1413,2014-11-29,2018-10-12,131968,0,RU,1,3
482007,0,1050,2015-11-27,2018-10-12,132532,0,IT,0,38
4040,0,929,2016-03-27,2018-10-12,46840,0,RU,0,3
12088,0,1908,2013-07-19,2018-10-09,27464,0,ZH,1,6
7169,0,1313,2015-03-04,2018-10-07,24356,0,DE,1,0
768,0,459,2017-07-04,2018-10-06,132533,0,RU,0,3
4799,1,267,2018-01-18,2018-10-12,56341,0,FR,1,1
4674,1,851,2016-05-16,2018-09-14,131051,0,PT,1,13
